公司,通訊處名稱,地址,縣市,鄉鎮市區,設立日期,比對方式,信心度
富邦人壽保險股份有限公司,竹科通訊處,(302099)新竹縣竹北市光明五街212號12樓,新竹縣,竹北市,2000-05-06,explicit,1.0
富邦人壽保險股份有限公司,竹佑通訊處,(302099)新竹縣竹北市光明五街212號12樓,新竹縣,竹北市,1995-03-06,explicit,1.0
富邦人壽保險股份有限公司,竹宸通訊處,(350001)苗栗縣竹南鎮立達街1號3樓,苗栗縣,竹南鎮,2015-08-03,explicit,1.0
富邦人壽保險股份有限公司,苗璽通訊處,(351028)苗栗縣頭份市東民路181號1樓、2樓,苗栗縣,頭份市,1998-12-26,explicit,1.0
富邦人壽保險股份有限公司,苗廷通訊處,(358011)苗栗縣苑裡鎮南興路41號1樓、2樓,苗栗縣,苑裡鎮,2011-02-16,explicit,1.0
富邦人壽保險股份有限公司,苗榮通訊處,(360002)苗栗縣苗栗市中正路399號6樓,苗栗縣,苗栗市,2009-06-01,explicit,1.0
富邦人壽保險股份有限公司,整銷中一通訊處,(407027)台中市西屯區市政路386號33樓之5,臺中市,西屯區,2014-12-26,explicit,1.0
富邦人壽保險股份有限公司,中樂通訊處,(407565)台中市西屯區文心路二段107號8樓,臺中市,西屯區,2016-07-22,explicit,1.0
富邦人壽保險股份有限公司,中宏通訊處,(407565)台中市西屯區文心路二段107號9樓,臺中市,西屯區,2016-04-14,explicit,1.0
富邦人壽保險股份有限公司,中暖通訊處,(407565)台中市西屯區文心路二段107號9樓,臺中市,西屯區,2018-10-16,explicit,1.0
富邦人壽保險股份有限公司,中暖一通訊處,(407565)台中市西屯區文心路二段107號9樓,臺中市,西屯區,2025-07-26,explicit,1.0
富邦人壽保險股份有限公司,中奕通訊處,(407667)台中市西屯區市政路386號31樓之1,臺中市,西屯區,1997-06-26,explicit,1.0
富邦人壽保險股份有限公司,中奕一通訊處,(407667)台中市西屯區市政路386號31樓之1,臺中市,西屯區,2025-09-26,explicit,1.0
富邦人壽保險股份有限公司,中奕二通訊處,(407667)台中市西屯區市政路386號31樓之1,臺中市,西屯區,2025-11-26,explicit,1.0
富邦人壽保險股份有限公司,中山通訊處,(407667)台中市西屯區市政路386號26樓之7,臺中市,西屯區,1992-06-26,explicit,1.0
富邦人壽保險股份有限公司,中辰通訊處,(407667)台中市西屯區市政路386號27樓之1,臺中市,西屯區,2010-06-04,explicit,1.0
富邦人壽保險股份有限公司,中獎通訊處,(407667)台中市西屯區市政路386號27樓之6,臺中市,西屯區,2024-12-26,explicit,1.0
富邦人壽保險股份有限公司,中友通訊處,(407667)台中市西屯區市政路386號28樓之1,臺中市,西屯區,2017-07-11,explicit,1.0
富邦人壽保險股份有限公司,中冠通訊處,(407667)台中市西屯區市政路386號28樓之3,臺中市,西屯區,1994-07-06,explicit,1.0
富邦人壽保險股份有限公司,中雅通訊處,(407667)台中市西屯區市政路386號28樓之7,臺中市,西屯區,2015-09-07,explicit,1.0
富邦人壽保險股份有限公司,中實通訊處,(407667)台中市西屯區市政路386號28樓之7,臺中市,西屯區,2018-07-16,explicit,1.0
富邦人壽保險股份有限公司,中耀通訊處,(407667)台中市西屯區市政路386號26樓之3,臺中市,西屯區,1995-07-05,explicit,1.0
富邦人壽保險股份有限公司,中芯通訊處,(407667)台中市西屯區市政路386號26樓之3,臺中市,西屯區,2023-10-26,explicit,1.0
富邦人壽保險股份有限公司,中捷通訊處,(407667)台中市西屯區市政路386號29樓之3,臺中市,西屯區,1999-06-26,explicit,1.0
富邦人壽保險股份有限公司,中宣通訊處,(407667)台中市西屯區市政路386號29樓之3,臺中市,西屯區,2024-03-26,explicit,1.0
富邦人壽保險股份有限公司,中鼎通訊處,(407667)台中市西屯區市政路386號29樓之8,臺中市,西屯區,2009-06-01,explicit,1.0
富邦人壽保險股份有限公司,中俊通訊處,(407667)台中市西屯區市政路386號26樓之6,臺中市,西屯區,2023-09-26,explicit,1.0
富邦人壽保險股份有限公司,中龍二通訊處,(407667)台中市西屯區市政路386號29樓之8,臺中市,西屯區,2024-05-28,explicit,1.0
富邦人壽保險股份有限公司,中謙通訊處,(407667)台中市西屯區市政路386號30樓之1,臺中市,西屯區,2014-09-05,explicit,1.0
富邦人壽保險股份有限公司,中謙一通訊處,(407667)台中市西屯區市政路386號30樓之1,臺中市,西屯區,2026-05-26,explicit,1.0
富邦人壽保險股份有限公司,中豪通訊處,(407667)台中市西屯區市政路386號31樓之7,臺中市,西屯區,2021-02-26,explicit,1.0
富邦人壽保險股份有限公司,中贊通訊處,(407667)台中市西屯區市政路386號29樓之1,臺中市,西屯區,2022-03-28,explicit,1.0
富邦人壽保險股份有限公司,中銘通訊處,(407667)台中市西屯區市政路386號29樓之1,臺中市,西屯區,2018-02-09,explicit,1.0
富邦人壽保險股份有限公司,中江通訊處,(407667)台中市西屯區市政路386號31樓之6,臺中市,西屯區,2006-07-26,explicit,1.0
富邦人壽保險股份有限公司,中江二通訊處,(407667)台中市西屯區市政路386號31樓之6,臺中市,西屯區,2025-11-26,explicit,1.0
富邦人壽保險股份有限公司,中勛通訊處,(407667)台中市西屯區市政路386號26樓之5,臺中市,西屯區,2023-01-31,explicit,1.0
富邦人壽保險股份有限公司,中彰通訊處,(407667)台中市西屯區市政路386號32樓之7,臺中市,西屯區,2009-06-01,explicit,1.0
富邦人壽保險股份有限公司,中聖通訊處,(407667)台中市西屯區市政路386號32樓之1,臺中市,西屯區,2017-08-15,explicit,1.0
富邦人壽保險股份有限公司,中聖一通訊處,(407667)台中市西屯區市政路386號32樓之1,臺中市,西屯區,2025-12-27,explicit,1.0
富邦人壽保險股份有限公司,中怡通訊處,(407667)台中市西屯區市政路386號32樓之5,臺中市,西屯區,2017-12-25,explicit,1.0
富邦人壽保險股份有限公司,中拓通訊處,(407667)台中市西屯區市政路386號32樓之5,臺中市,西屯區,2025-04-26,explicit,1.0
富邦人壽保險股份有限公司,中佳通訊處,(407667)台中市西屯區市政路386號32樓之3,臺中市,西屯區,2012-12-12,explicit,1.0
富邦人壽保險股份有限公司,中悦通訊處,(407667)台中市西屯區市政路386號32樓之8,臺中市,西屯區,2017-08-21,explicit,1.0
富邦人壽保險股份有限公司,中沐通訊處,(407667)台中市西屯區市政路386號32樓之8,臺中市,西屯區,2025-01-25,explicit,1.0
富邦人壽保險股份有限公司,中國通訊處,(407667)台中市西屯區市政路386號33樓之1,臺中市,西屯區,1992-06-26,explicit,1.0
富邦人壽保險股份有限公司,中國一通訊處,(407667)台中市西屯區市政路386號33樓之1,臺中市,西屯區,2026-05-26,explicit,1.0
富邦人壽保險股份有限公司,中磊通訊處,(407667)台中市西屯區市政路386號33樓之3,臺中市,西屯區,2017-09-15,explicit,1.0
富邦人壽保險股份有限公司,中原通訊處,(407667)台中市西屯區市政路386號33樓之7,臺中市,西屯區,1993-10-06,explicit,1.0
富邦人壽保險股份有限公司,中笙通訊處,(411041)台中市太平區太和路一段65號1樓、2樓,臺中市,太平區,2016-09-19,explicit,1.0
富邦人壽保險股份有限公司,中旭通訊處,(412003)台中市大里區中興路二段609號1樓至3樓,臺中市,大里區,2017-05-02,explicit,1.0
富邦人壽保險股份有限公司,中宥通訊處,(420010)台中市豐原區中山路200號5樓,臺中市,豐原區,1997-12-26,explicit,1.0
富邦人壽保險股份有限公司,中恩通訊處,(420083)台中市豐原區安康路43號1樓,臺中市,豐原區,2018-12-05,explicit,1.0
富邦人壽保險股份有限公司,中禾通訊處,(420010)台中市豐原區中山路200號6樓,臺中市,豐原區,2017-12-18,explicit,1.0
富邦人壽保險股份有限公司,中品通訊處,(427013)台中市潭子區圓通南路2號2樓,臺中市,潭子區,2015-02-16,explicit,1.0
富邦人壽保險股份有限公司,中亮通訊處,(429003)台中市神岡區中山路773號3樓,臺中市,神岡區,2014-08-14,explicit,1.0
富邦人壽保險股份有限公司,中海通訊處,(436109)台中市清水區中山路94號6樓,臺中市,清水區,2016-12-15,explicit,1.0
富邦人壽保險股份有限公司,中盈通訊處,(436042)台中市清水區五權路51號之1、之2、之3、之5,臺中市,清水區,2008-12-26,explicit,1.0
富邦人壽保險股份有限公司,中盈一通訊處,(436042)台中市清水區五權路51號之1、之2、之3、之5,臺中市,清水區,2025-04-26,explicit,1.0
富邦人壽保險股份有限公司,彰北通訊處,(500017)彰化縣彰化市中山路二段349號6樓A室,彰化縣,彰化市,2015-08-20,explicit,1.0
富邦人壽保險股份有限公司,彰中通訊處,(500017)彰化縣彰化市中山路二段351號6樓C室,彰化縣,彰化市,2005-10-26,explicit,1.0
富邦人壽保險股份有限公司,彰富通訊處,(502001)彰化縣芬園鄉彰南路四段407號,彰化縣,芬園鄉,2016-04-12,explicit,1.0
富邦人壽保險股份有限公司,彰鹿通訊處,(506025)彰化縣福興鄉鹿興路215號3樓,彰化縣,福興鄉,2001-12-26,explicit,1.0
富邦人壽保險股份有限公司,彰于通訊處,(508005)彰化縣和美鎮愛華路329號3樓之1,彰化縣,和美鎮,2014-10-20,explicit,1.0
富邦人壽保險股份有限公司,彰欣通訊處,(510005)彰化縣員林市中正路55號2樓,彰化縣,員林市,2022-09-27,explicit,1.0
富邦人壽保險股份有限公司,彰泰一通訊處,(510019)彰化縣員林市大同路一段338號4樓之1,彰化縣,員林市,2024-09-26,explicit,1.0
富邦人壽保險股份有限公司,彰順通訊處,(510005)彰化縣員林市中正路55號4樓,彰化縣,員林市,2015-05-26,explicit,1.0
富邦人壽保險股份有限公司,彰益通訊處,(521003)彰化縣北斗鎮中華路51號1樓及2樓,彰化縣,北斗鎮,2016-12-19,explicit,1.0
富邦人壽保險股份有限公司,彰益一通訊處,(521003)彰化縣北斗鎮中華路51號1樓及2樓,彰化縣,北斗鎮,2025-11-26,explicit,1.0
富邦人壽保險股份有限公司,投緣通訊處,(540018)南投縣南投市三和二路11號7樓,南投縣,南投市,2021-10-26,explicit,1.0
富邦人壽保險股份有限公司,投緣一通訊處,(540018)南投縣南投市三和二路11號7樓,南投縣,南投市,2026-07-28,explicit,1.0
富邦人壽保險股份有限公司,投冠通訊處,(542021)南投縣草屯鎮中正路601之7號3樓B區,南投縣,草屯鎮,2009-09-26,explicit,1.0
富邦人壽保險股份有限公司,投富通訊處,(542021)南投縣草屯鎮中正路601之7號3樓C區,南投縣,草屯鎮,2001-03-06,explicit,1.0
富邦人壽保險股份有限公司,雲禾通訊處,(632004)雲林縣虎尾鎮新興路116號5樓B區,雲林縣,虎尾鎮,2001-08-26,explicit,1.0
富邦人壽保險股份有限公司,雲揚通訊處,(640001)雲林縣斗六市雲林路二段211號10樓之6,雲林縣,斗六市,2009-06-01,explicit,1.0
富邦人壽保險股份有限公司,雲正通訊處,(630041)雲林縣斗南鎮新興街49、51號1樓,雲林縣,斗南鎮,2014-08-25,explicit,1.0
富邦人壽保險股份有限公司,雲騰通訊處,(651004)雲林縣北港鎮中正路95號5樓,雲林縣,北港鎮,2003-06-26,explicit,1.0
富邦人壽保險股份有限公司,嘉賀通訊處,(600578)嘉義市西區北港路251號5樓A區,嘉義市,西區,1993-12-26,explicit,1.0
富邦人壽保險股份有限公司,嘉欣通訊處,(600578)嘉義市西區北港路251號9樓B區,嘉義市,西區,2000-01-06,explicit,1.0
富邦人壽保險股份有限公司,嘉保通訊處,(600578)嘉義市西區北港路251號5樓B區,嘉義市,西區,2017-07-31,explicit,1.0
富邦人壽保險股份有限公司,嘉南通訊處,(600578)嘉義市西區北港路251號9樓A區,嘉義市,西區,2009-06-01,explicit,1.0
富邦人壽保險股份有限公司,嘉冕通訊處,(600578)嘉義市西區北港路251號9樓B區,嘉義市,西區,2018-05-04,explicit,1.0
富邦人壽保險股份有限公司,嘉辰通訊處,(600578)嘉義市西區北港路251號11樓A區,嘉義市,西區,2014-11-17,explicit,1.0
富邦人壽保險股份有限公司,嘉圓通訊處,(600578)嘉義市西區北港路251號11樓A區,嘉義市,西區,2018-05-21,explicit,1.0
富邦人壽保險股份有限公司,嘉贊通訊處,(600578)嘉義市西區北港路251號11樓B區,嘉義市,西區,2015-09-02,explicit,1.0
富邦人壽保險股份有限公司,嘉恩通訊處,(600578)嘉義市西區北港路251號12樓A區,嘉義市,西區,2015-09-08,explicit,1.0
富邦人壽保險股份有限公司,嘉惠通訊處,(600578)嘉義市西區北港路251號12樓B區,嘉義市,西區,2020-07-10,explicit,1.0
富邦人壽保險股份有限公司,嘉享通訊處,(600578)嘉義市西區北港路251號12樓B區,嘉義市,西區,2024-06-26,explicit,1.0
富邦人壽保險股份有限公司,整銷嘉一通訊處,(600578)嘉義市西區北港路251號13樓,嘉義市,西區,2014-02-26,explicit,1.0
富邦人壽保險股份有限公司,嘉勝通訊處,(600578)嘉義市西區北港路251號15樓A區,嘉義市,西區,2015-09-14,explicit,1.0
富邦人壽保險股份有限公司,嘉滿通訊處,(600578)嘉義市西區北港路251號15樓B區,嘉義市,西區,2016-05-10,explicit,1.0
富邦人壽保險股份有限公司,南鯨通訊處,(700002)台南市中西區民生路二段279號6樓,臺南市,中西區,2001-10-06,explicit,1.0
富邦人壽保險股份有限公司,南瓜通訊處,(700002)台南市中西區民生路二段279號6樓,臺南市,中西區,2017-12-04,explicit,1.0
富邦人壽保險股份有限公司,南赫通訊處,(700002)台南市中西區民生路二段279號6樓,臺南市,中西區,2019-02-26,explicit,1.0
富邦人壽保險股份有限公司,南岳通訊處,(700002)台南市中西區民生路二段279號7樓,臺南市,中西區,2021-01-25,explicit,1.0
富邦人壽保險股份有限公司,南創通訊處,(700002)台南市中西區民生路二段279號7樓,臺南市,中西區,2019-04-10,explicit,1.0
富邦人壽保險股份有限公司,南勤通訊處,(700002)台南市中西區民生路二段279號11樓B、11樓C,臺南市,中西區,2017-12-26,explicit,1.0
富邦人壽保險股份有限公司,南鑫通訊處,(700002)台南市中西區民生路二段279號12樓C,臺南市,中西區,2016-05-26,explicit,1.0
富邦人壽保險股份有限公司,南鑫一通訊處,(700002)台南市中西區民生路二段279號12樓C,臺南市,中西區,2025-04-26,explicit,1.0
